@relation 'AT: wine-weka.filters.unsupervised.instance.Resample-S0-Z30.0-no-replacement-V-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R12-weka.filters.unsupervised.attribute.Standardize_principal components'

@attribute -0.514density+0.438alcohol-0.428residualsugar-0.408totalsulfur-0.296freesulfur... numeric
@attribute -0.581fixedacid+0.577pH-0.334citricacid+0.321freesulfur+0.261totalsulfur... numeric
@attribute 0.581volacid-0.523citricacid-0.446sulphates-0.264freesulfur+0.231residualsugar... numeric
@attribute '0.77 chlorides+0.348sulphates-0.296freesulfur-0.288residualsugar+0.247volacid...' numeric
@attribute '0.661volacid+0.423sulphates+0.332alcohol+0.29 totalsulfur+0.281fixedacid...' numeric
@attribute 0.528sulphates-0.497freesulfur-0.351chlorides+0.322density+0.271residualsugar... numeric
@attribute -0.714citricacid-0.409pH+0.287sulphates-0.274volacid-0.22residualsugar... numeric
@attribute -0.579fixedacid-0.553pH+0.374residualsugar+0.296sulphates-0.228totalsulfur... numeric
@attribute '0.627alcohol+0.403residualsugar+0.397chlorides+0.329fixedacid+0.25 pH...' numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10}

@data
-0.477191,1.483305,-1.84572,-0.505294,1.220901,-0.416176,1.998083,1.506864,-0.232775,7
1.343403,1.779044,-1.917981,0.083386,1.497947,0.212737,1.523653,1.317092,0.072304,7
0.601612,0.654339,0.786877,-0.385094,-1.355463,0.211631,-0.067039,0.839283,-0.131133,6
1.39384,0.12842,-0.392603,-0.525702,1.730169,0.694784,0.371159,0.90788,0.838017,7
-0.127123,-0.046463,-0.125311,-1.014619,-1.949878,-0.100416,0.461623,-0.094962,0.442261,6
-0.127123,-0.046463,-0.125311,-1.014619,-1.949878,-0.100416,0.461623,-0.094962,0.442261,6
-3.623406,0.982621,-1.646073,-0.486516,1.066296,0.385722,0.562647,0.481241,0.331693,6
1.586306,1.412535,-0.03114,-0.29579,-0.789865,-0.890744,0.830978,-0.230433,0.460969,6
-0.127123,-0.046463,-0.125311,-1.014619,-1.949878,-0.100416,0.461623,-0.094962,0.442261,6
-3.623406,0.982621,-1.646073,-0.486516,1.066296,0.385722,0.562647,0.481241,0.331693,6
1.204089,-1.374289,-0.447199,0.107267,-0.508775,0.370432,1.242114,1.493921,-0.632903,7
0.22553,0.203348,-0.001365,0.184267,-0.042401,0.66459,-0.391125,0.402525,0.590221,7
0.22553,0.203348,-0.001365,0.184267,-0.042401,0.66459,-0.391125,0.402525,0.590221,7
0.22553,0.203348,-0.001365,0.184267,-0.042401,0.66459,-0.391125,0.402525,0.590221,7
2.127248,0.725291,0.014753,-0.62006,0.074928,-1.35588,-0.187422,0.366956,0.540328,7
-0.161341,-0.214782,-2.395918,1.895069,1.321769,2.092409,0.682864,2.423514,-0.703704,6
0.315718,-1.578881,-0.571447,1.022498,-0.996416,-1.075886,-0.860751,0.581989,-1.581434,5
-1.47602,-0.882265,0.534521,-0.054437,-1.42375,0.945864,-1.319823,1.583785,-0.321262,6
1.05318,-0.120558,-2.067972,0.52266,0.178676,0.342213,1.419031,1.05201,-0.099222,6
1.665191,-0.1575,0.789054,-0.038644,1.074643,-0.526346,0.322005,1.054586,0.332161,7
1.05318,-0.120558,-2.067972,0.52266,0.178676,0.342213,1.419031,1.05201,-0.099222,6
0.315718,-1.578881,-0.571447,1.022498,-0.996416,-1.075886,-0.860751,0.581989,-1.581434,5
-1.47602,-0.882265,0.534521,-0.054437,-1.42375,0.945864,-1.319823,1.583785,-0.321262,6
-0.090856,0.422405,-0.729137,0.283132,0.00109,0.02075,0.480382,0.197276,0.351134,6
0.915607,-0.669696,-0.874866,0.010603,0.431605,-0.13302,1.462038,0.757687,0.105875,6
2.127248,0.725291,0.014753,-0.62006,0.074928,-1.35588,-0.187422,0.366956,0.540328,7
-0.161341,-0.214782,-2.395918,1.895069,1.321769,2.092409,0.682864,2.423514,-0.703704,6
-1.69955,0.899438,1.288354,0.099957,1.402796,-0.292586,0.501909,0.852943,-0.212433,6
-3.952714,-0.132199,-0.926629,-0.482116,-0.537689,0.650129,-0.009743,1.724071,-0.337646,6
0.806886,0.194635,1.834114,1.105402,-0.970308,1.157555,0.931114,0.154611,-0.71474,5
-1.380924,0.458112,1.057723,0.510914,0.577194,0.158557,0.465467,-0.410718,-0.127083,5
1.943789,0.838796,-0.157927,-0.106627,-0.341551,-0.145883,0.551433,0.471969,-0.224669,6
-3.935185,-0.064409,-0.912227,-0.479709,-0.570443,0.639391,-0.03519,1.791642,-0.376034,6
0.806886,0.194635,1.834114,1.105402,-0.970308,1.157555,0.931114,0.154611,-0.71474,5
0.127329,-0.408823,2.506148,1.165653,-1.004622,1.075224,1.026175,0.222335,-1.165327,4
-1.380924,0.458112,1.057723,0.510914,0.577194,0.158557,0.465467,-0.410718,-0.127083,5
-1.730309,0.275455,-1.793102,-0.446597,0.983008,1.858886,0.746087,0.684209,0.737811,6
0.985666,1.550269,-0.469815,0.006378,0.471996,-0.592588,0.335526,0.494241,0.297608,6
2.200874,0.387448,-1.045604,0.024217,1.058845,0.036896,-0.89179,0.927894,0.00337,6
-1.730309,0.275455,-1.793102,-0.446597,0.983008,1.858886,0.746087,0.684209,0.737811,6
0.05303,0.236614,0.074704,0.865524,-0.253968,-0.07951,1.123881,-0.072196,-1.383279,5
0.636522,0.673425,0.342505,-0.673496,-0.087841,0.066517,-0.296495,0.399502,-0.135994,6
1.943482,-0.948238,-0.560788,-1.003164,-0.515883,-0.610046,-0.003742,-0.076311,-0.431232,5
0.490831,-1.431396,-0.330707,1.228797,-0.781846,-0.762174,-1.176,0.354357,-1.628079,5
-1.574247,-0.506596,1.534394,-0.60598,-0.700961,2.281818,0.31729,0.930212,0.04829,5
0.692858,-0.822235,-0.787354,-0.334861,0.902372,1.211559,0.20253,0.117442,-0.197229,6
-1.574247,-0.506596,1.534394,-0.60598,-0.700961,2.281818,0.31729,0.930212,0.04829,5
0.006055,0.198284,0.383048,0.0461,0.674384,-0.623119,1.181782,-0.919456,-0.714348,5
-0.05585,0.213131,0.481735,0.06579,0.652116,-0.853817,1.139167,-0.938586,-0.644361,5
-0.438871,1.133324,-0.477471,0.297023,-0.333215,-0.854607,0.77078,-0.403393,-0.940191,5
-0.862775,1.219714,0.271108,0.110121,-0.771008,0.193116,0.718747,0.149784,-0.216338,5
-2.203324,-1.666871,0.868063,-0.697996,-1.524135,0.933518,1.029701,0.735689,-0.039272,7
-2.203324,-1.666871,0.868063,-0.697996,-1.524135,0.933518,1.029701,0.735689,-0.039272,7
-2.203324,-1.666871,0.868063,-0.697996,-1.524135,0.933518,1.029701,0.735689,-0.039272,7
-2.754593,-1.146169,0.839696,-0.97528,-1.322808,0.820272,0.727359,0.834577,0.277806,7
-0.962241,-0.435703,-0.786851,-0.816404,0.105926,0.80998,0.708724,1.698769,0.538237,6
-0.962241,-0.435703,-0.786851,-0.816404,0.105926,0.80998,0.708724,1.698769,0.538237,6
-2.203324,-1.666871,0.868063,-0.697996,-1.524135,0.933518,1.029701,0.735689,-0.039272,7
0.879502,-1.320757,1.399029,-1.248439,-0.049707,0.17432,0.062632,1.200061,0.390659,6
-0.862775,1.219714,0.271108,0.110121,-0.771008,0.193116,0.718747,0.149784,-0.216338,5
-2.203324,-1.666871,0.868063,-0.697996,-1.524135,0.933518,1.029701,0.735689,-0.039272,7
-2.754593,-1.146169,0.839696,-0.97528,-1.322808,0.820272,0.727359,0.834577,0.277806,7
-0.156995,0.726712,1.995379,-0.347197,0.792389,1.205163,-0.188989,0.372038,0.30767,5
-0.962241,-0.435703,-0.786851,-0.816404,0.105926,0.80998,0.708724,1.698769,0.538237,6
1.682888,-0.836881,-1.314784,-0.177321,-0.143781,0.059164,0.949755,0.91557,-0.373962,6
1.267916,0.470553,2.917285,0.454099,-0.489693,0.677445,1.052314,-0.0129,0.004572,5
1.276705,-0.671612,0.300255,0.173356,0.923751,-0.083801,0.145254,-0.400266,-0.206739,6
3.222563,1.505832,0.620093,-0.240284,-0.55159,0.048572,-0.575714,-0.010119,0.4398,5
1.13648,1.116644,0.553191,0.361284,2.949896,1.727138,-0.317235,1.351057,1.093191,8
-0.154264,0.339439,1.233554,-0.402957,1.255934,-1.915067,-0.128544,-0.036073,1.035716,6
-0.154264,0.339439,1.233554,-0.402957,1.255934,-1.915067,-0.128544,-0.036073,1.035716,6
-0.674045,0.68547,0.611427,-1.032511,-0.889962,-0.662683,-0.192208,0.631094,0.753075,6
-0.642757,1.081472,0.31395,-0.012412,-0.245594,0.016372,0.238806,0.316711,-0.298493,5
-2.216531,0.647219,-2.40842,-0.402629,1.028795,1.153581,1.151896,0.998341,0.935801,7
0.645111,-0.02063,2.038267,1.122584,-1.081937,0.309451,0.626565,-0.822619,-1.34547,5
0.068154,-0.535502,2.343537,0.494193,-1.044765,0.652573,0.018341,0.377576,0.286397,4
-1.328354,0.70531,0.833792,-0.648256,-1.138441,-0.038909,0.304247,1.384967,-0.184871,6
1.969965,1.204584,-0.069446,0.616385,-0.570259,0.624405,0.536287,0.254225,-0.219547,6
0.701568,0.507518,1.143777,0.01814,-1.523381,-0.035652,-0.517971,0.959924,-0.160386,6
-0.00891,1.079888,-0.022514,-0.140812,-0.516027,0.314688,0.095882,0.702502,0.10195,6
0.302566,1.008376,0.080779,0.540546,-0.145132,-0.84664,-0.12541,-0.693925,-0.82632,5
0.372157,-0.850809,2.264943,-0.775491,-0.705503,-0.002892,-0.517354,1.031142,0.974706,8
1.818419,-1.591779,0.467028,0.320116,-0.343294,0.224741,0.470141,0.233586,0.352412,6
0.352825,-1.472955,-0.166652,0.508154,-1.50984,-0.70872,0.313169,-0.034948,-0.957007,6
0.621864,-0.737113,-0.312154,0.526981,-1.437431,-0.9208,-0.195482,0.061787,-0.789589,6
1.69934,-1.34279,0.436233,0.247185,-0.390029,0.268423,0.614589,0.228701,0.320819,6
-2.302308,-0.725532,0.522192,0.188579,-0.681976,-0.803939,1.23051,1.090288,-0.54955,6
0.618078,-0.166493,0.456957,0.019978,-2.418875,0.397646,-0.181772,-0.021401,0.417459,6
2.270865,-0.098258,-0.362756,-0.454479,0.629677,0.263185,0.52722,1.325737,0.522588,7
0.618078,-0.166493,0.456957,0.019978,-2.418875,0.397646,-0.181772,-0.021401,0.417459,6
0.6244,-0.020809,-0.015809,-0.375554,-0.828673,-0.492254,-0.310686,-0.199798,0.192943,5
0.64623,0.157304,2.4993,1.399382,0.130473,-0.299929,0.038375,-0.419097,-1.134092,6
-1.254056,0.857101,1.129506,-0.117838,0.27054,-0.72571,0.205442,-0.390979,0.428505,5
2.497003,0.692885,0.893281,-0.406111,-0.543494,-0.075032,-0.859179,0.243376,-0.075435,7
2.45925,-0.933024,1.866552,-0.166557,0.898458,-0.406751,-0.572941,0.265037,0.385634,7
1.197699,-0.873364,-0.611072,0.017684,0.510585,-0.917484,-0.230246,0.33806,-0.65738,7
0.437018,0.80573,-2.008421,0.565853,-0.119717,-0.565664,-0.663424,1.261624,-1.901617,5
-1.248957,-0.274364,1.445783,-1.989362,0.311682,0.01171,-0.343422,1.3954,1.84131,6
1.769768,-0.387446,-0.367916,-0.743381,0.171136,-1.212539,-0.755063,0.258126,0.310675,6
1.391603,4.527208,-1.347667,0.937196,0.28456,1.217585,-0.346408,-0.374769,0.460269,6
2.776428,1.046664,-0.244927,0.541035,-0.912865,0.717174,0.145725,0.651219,-0.242083,6
1.9897,0.89051,-0.496706,0.246851,-0.641518,0.377364,0.528997,0.422132,-0.064952,6
2.096978,0.697741,-0.97669,0.234977,-0.693692,0.263837,0.509655,0.447324,-0.068172,6
2.140562,-1.151992,-0.184328,-0.112331,0.223449,-0.633773,0.511371,0.175829,0.272284,6
-2.611969,0.787161,1.980061,0.455768,-0.629343,0.909199,0.1315,0.907025,0.322513,6
-2.312166,0.808749,0.580382,-0.239972,-0.626426,1.313247,0.724679,1.299033,0.470663,6
-0.21274,0.525284,-0.366499,-0.213202,-0.721373,-0.112943,1.383873,0.684328,-0.288831,5
-0.195528,0.615622,-0.294566,-0.23538,-0.648191,-0.11409,1.399053,0.628297,-0.289122,5
-1.364613,1.542043,-0.517805,0.461423,0.719191,-0.473511,-0.083711,-0.55141,0.190149,5
3.244328,-0.479993,1.290008,-1.24967,0.02901,-0.400718,-1.291104,0.435446,0.767065,7
1.521482,-0.536274,-0.399499,0.35068,0.890101,0.510557,0.748468,0.617534,-0.736256,6
-1.85877,0.541326,0.826183,-0.512942,-0.132708,-0.657863,0.194071,-1.480101,-0.133898,5
1.923837,-0.344186,0.811379,-0.825224,-0.419225,-0.260023,-0.598339,0.084169,1.200655,6
1.651035,2.865775,-0.991866,1.250985,0.260339,1.578043,-0.198517,-0.57934,0.507978,5
2.515082,1.828695,2.419148,0.73216,2.511941,-0.059439,-1.673661,-0.229704,0.320261,6
3.266089,-0.754524,0.195075,0.038461,-0.664316,-0.081857,-0.472176,0.11292,0.583891,6
-1.290247,0.043051,0.050278,-0.238641,0.431868,0.043807,0.830532,1.236957,0.383768,6
-0.042115,1.273541,0.173773,0.013325,-0.286943,0.088307,0.028382,0.74863,0.323539,6
-0.23589,0.860241,0.560538,-0.756852,-0.906608,-1.138034,-0.230649,0.486219,0.777735,6
-1.437685,0.194193,-0.146876,-0.351545,0.393197,-0.073893,0.907848,1.157168,0.423085,6
-0.050315,0.069213,-1.149245,-0.150825,-0.145468,-0.722248,0.750768,0.650676,0.380064,7
-0.906005,0.102278,0.94476,0.321955,-1.534794,1.979524,-0.044006,0.869423,0.329893,6
-1.509138,-0.757285,1.434415,1.116999,1.77595,1.378009,0.111722,-0.283921,-0.885339,5
-0.906005,0.102278,0.94476,0.321955,-1.534794,1.979524,-0.044006,0.869423,0.329893,6
-0.468646,0.691033,-0.755279,0.274769,0.051237,-1.510462,-0.533292,-0.149977,-1.466479,5
-1.444171,0.736498,-0.633164,-0.20225,0.255642,-1.359744,-0.945948,0.198002,-0.91687,5
-1.501821,0.604983,-0.612675,-0.236482,0.432321,-1.502626,-1.065392,0.14796,-0.975813,5
-2.57571,-1.386179,0.415503,-0.527279,-1.224672,0.303737,1.119136,0.552665,-0.169189,7
-2.57571,-1.386179,0.415503,-0.527279,-1.224672,0.303737,1.119136,0.552665,-0.169189,7
-2.57571,-1.386179,0.415503,-0.527279,-1.224672,0.303737,1.119136,0.552665,-0.169189,7
-2.57571,-1.386179,0.415503,-0.527279,-1.224672,0.303737,1.119136,0.552665,-0.169189,7
-2.57571,-1.386179,0.415503,-0.527279,-1.224672,0.303737,1.119136,0.552665,-0.169189,7
1.057796,-0.977747,-0.099081,1.171459,-0.514416,-0.08051,-0.110391,-0.493851,-0.285486,5
2.677682,0.823398,-0.230818,-0.417076,-0.822743,-0.519262,-0.095224,-0.003065,0.57853,6
2.163398,0.1383,-0.623693,-0.993122,-0.16808,-1.45368,-0.18596,-0.233465,0.646222,7
-2.57571,-1.386179,0.415503,-0.527279,-1.224672,0.303737,1.119136,0.552665,-0.169189,7
2.007219,-0.063856,-1.426544,0.427455,0.543086,0.332011,0.457756,0.939653,0.095288,5
0.789503,0.503655,0.347783,1.156127,0.796865,0.342433,0.039876,-0.192136,0.507652,6
0.889144,-0.058544,-0.261979,0.778272,0.979759,-0.301682,-0.277524,-0.164871,-0.378934,7
-0.6527,0.827768,-1.615161,0.207106,0.887558,-0.524929,1.419947,0.654029,-0.310093,6
1.218812,0.661065,-1.042284,0.513836,0.314663,0.621047,0.496111,0.41055,-0.555851,6
1.085747,0.705436,-0.54046,-0.868532,-0.678582,-1.136968,0.107539,0.738039,-0.147776,7
-3.499658,1.394683,-1.451538,-0.489545,0.742437,0.214015,0.336875,0.78983,0.532246,5
-1.705356,-1.021715,-0.2772,0.375762,-0.338193,0.439078,-1.820841,1.197189,-0.675133,6
2.261241,0.80784,-0.368001,0.617781,0.363024,0.58252,-0.103706,0.526508,0.251901,7
2.513979,0.500307,-0.142456,0.586917,0.937592,0.782254,-0.00211,0.859217,0.686032,7
-3.499658,1.394683,-1.451538,-0.489545,0.742437,0.214015,0.336875,0.78983,0.532246,5
1.286395,-1.213295,-0.686582,0.990277,0.530363,1.145471,1.144147,0.388128,-0.327176,5
2.253658,0.576401,-0.679562,-0.314601,0.066004,-0.737163,-0.044525,0.902876,0.107773,6
0.024321,-0.379842,0.825641,1.891466,-1.870316,-0.345156,1.13226,0.667855,0.294922,5
2.920093,-1.099829,0.403969,-0.227331,-1.017219,-0.305266,-0.212365,-0.319837,0.469982,6
0.825742,-1.089672,-0.426425,0.146464,0.460923,-0.968882,0.595105,-0.550588,0.13953,5
0.652126,-0.568598,0.861088,-0.604909,-1.543158,-0.217067,0.408509,-0.010831,0.008351,6
0.652126,-0.568598,0.861088,-0.604909,-1.543158,-0.217067,0.408509,-0.010831,0.008351,6
2.891022,-1.473248,1.670444,-0.207772,1.519122,-1.264292,0.343575,0.886894,0.581404,8
3.398795,0.16955,0.224131,-0.519784,-0.994599,-0.751508,-0.433152,0.51173,0.357673,6
-0.703614,0.088977,-0.437836,0.590469,-0.045336,-0.010682,-0.900224,0.557271,-0.689626,5
1.856269,-2.112806,-0.124103,-0.083685,0.633625,-0.706996,0.759968,-0.02392,0.66524,6
1.989324,-1.841316,-0.342015,-0.226455,0.40446,-0.755952,0.677948,-0.146571,0.7909,6
2.128829,-0.935162,1.627119,-0.357013,0.460837,-0.809793,-0.11976,0.317589,-0.292445,6
0.400419,0.960212,0.194929,0.677538,-0.276372,-0.733806,-0.256246,-0.788478,-0.782536,5
-0.729837,-0.657962,0.029444,-0.299772,-0.076809,0.280804,-0.058292,0.727248,-0.045956,6
2.128829,-0.935162,1.627119,-0.357013,0.460837,-0.809793,-0.11976,0.317589,-0.292445,6
-0.787853,1.013608,1.813038,-0.370419,-0.722822,0.517467,-0.371556,0.553131,0.499237,6
1.613982,1.281917,-0.720417,0.136067,-0.138307,0.061676,0.120674,-0.008705,-0.31374,7
0.164052,0.370694,0.106206,0.19032,-1.158029,0.487206,1.238452,0.851083,-0.520422,6
-1.716519,-0.626883,0.568473,-0.250412,1.046989,0.01655,-0.511024,0.374525,-0.521034,6
-0.774269,-0.124817,0.899136,0.638243,-0.879142,0.281001,-0.774204,-0.806358,-1.094666,4
0.529216,-1.421962,0.308686,4.832671,-1.036797,-0.896322,-1.189712,0.975789,0.352251,4
-2.787417,0.77717,1.18633,-0.267769,1.41991,-1.004368,0.781852,0.305691,-0.030308,5
-2.787417,0.77717,1.18633,-0.267769,1.41991,-1.004368,0.781852,0.305691,-0.030308,5
-2.787417,0.77717,1.18633,-0.267769,1.41991,-1.004368,0.781852,0.305691,-0.030308,5
0.394015,0.084495,2.381223,0.618549,-0.894986,-0.726064,0.797873,0.129101,-0.916345,4
0.325693,-1.088526,-0.924629,0.390463,2.653076,0.267573,1.577952,0.776615,0.289655,6
-2.787417,0.77717,1.18633,-0.267769,1.41991,-1.004368,0.781852,0.305691,-0.030308,5
2.130693,0.487121,-0.608286,0.3443,-0.769396,-0.013059,0.407708,0.591913,-0.0746,6
0.953977,0.397043,0.566962,-1.231756,-0.393201,-1.192043,-1.0354,0.076388,0.804079,6
3.526104,1.938224,2.076332,0.757373,-0.241344,1.307082,-0.629825,-0.347533,-0.356482,4
-0.781783,1.604179,0.444132,0.438506,0.560503,0.167381,-0.186498,0.166363,0.350914,5
1.016447,-0.346915,-0.030327,0.794563,0.450595,0.994957,1.293706,1.54931,-0.52626,6
0.785964,-0.392536,0.212421,0.663677,-0.447548,1.021655,1.468765,1.571976,-1.086174,6
2.074001,-1.228247,0.228286,0.8123,0.620558,-1.17856,-0.321715,0.106901,1.168145,6
1.695497,-1.05874,1.969141,-0.444679,0.228607,0.039117,-0.675861,0.779066,0.383845,6
1.217622,0.294922,-0.10354,0.506942,-0.914544,-0.014519,0.153129,-0.125127,-0.398082,6
-1.035197,0.193563,1.686141,-0.318624,-0.838823,1.675744,0.370147,0.707751,-0.064873,5
0.138944,1.670438,-1.686497,-0.213364,0.818758,-0.142086,1.397673,1.481181,-0.314624,7
-2.06979,-1.406529,0.395684,-0.478086,0.402011,0.550387,-0.805481,0.466421,-0.315908,5
-2.008191,-1.383552,0.323135,-0.439022,0.398716,0.728136,-0.683243,0.480394,-0.336954,5
2.872464,0.097517,-0.424916,-0.629988,-0.302463,0.234301,0.720252,1.446301,-0.306236,6
-0.412077,-0.73292,-0.134673,4.472975,-0.472559,-1.669065,-0.207286,0.951992,0.487852,6
0.827002,1.431289,0.381743,-0.251532,-0.808552,-0.852373,0.814431,0.223947,-0.704476,6
-1.00906,-0.081698,0.453806,-1.091126,-2.378952,0.326911,0.102788,0.380564,1.11154,6
-0.175833,-0.710206,0.976482,0.213936,-0.217054,0.53175,0.338372,-0.05214,1.065332,5
0.312049,0.07166,1.476232,0.638897,-0.96664,0.186009,-0.033449,0.15226,-1.111433,5
0.312049,0.07166,1.476232,0.638897,-0.96664,0.186009,-0.033449,0.15226,-1.111433,5
2.324347,-0.167568,0.911513,-0.901687,0.002158,-1.802968,0.701864,1.139406,-0.485076,6
2.52387,4.60613,2.042245,-0.375145,-1.229212,1.219049,-1.264399,0.255821,1.316827,6
2.759099,0.746039,0.551294,0.061935,0.041846,-0.516769,-0.604319,-0.002699,0.487489,7
1.154712,0.915304,2.894359,0.00743,2.129072,0.246413,0.343562,-0.587605,0.770708,6
2.623899,1.051559,0.291315,-0.731416,-0.941644,-1.248561,0.745975,0.352942,0.569363,6
0.882856,0.992674,1.023839,-0.546829,0.367614,-0.930315,0.091313,0.017181,-0.011702,6
2.759099,0.746039,0.551294,0.061935,0.041846,-0.516769,-0.604319,-0.002699,0.487489,7
2.750327,0.695921,0.439258,0.064248,-0.116507,-0.555536,-0.51303,0.067681,0.557173,7
1.941576,0.494334,0.215795,-0.634727,-0.634901,-1.116526,-0.14467,0.519544,-0.00771,6
-2.400274,0.48518,1.678272,-0.125293,1.372335,0.394419,0.337657,0.092701,-0.153766,5
-2.848419,0.881566,1.455978,-0.638771,1.254354,0.181412,0.729567,0.456205,0.021895,5
-1.595279,1.156891,1.225681,-0.748589,-1.74144,1.186143,0.088702,0.930049,0.100761,6
-1.595279,1.156891,1.225681,-0.748589,-1.74144,1.186143,0.088702,0.930049,0.100761,6
3.412008,2.621318,0.441245,-0.377626,0.036317,-0.052924,-0.932723,-0.260177,0.637531,7
-0.815828,-0.386107,-0.532558,0.07862,-0.001546,-0.445707,0.631319,-0.096898,-0.118567,5
2.328922,-0.675163,0.460008,0.357407,-1.965948,0.712162,0.263618,1.168837,-1.112647,4
-1.156126,0.751049,0.96559,-1.436802,-1.008487,0.243146,-0.543765,0.710586,0.945145,6
-1.595279,1.156891,1.225681,-0.748589,-1.74144,1.186143,0.088702,0.930049,0.100761,6
-1.111732,1.158592,1.306065,0.108333,-1.273021,1.486121,-0.669753,1.059599,0.91111,5
1.235395,-0.032773,0.552444,-0.112237,-1.368859,0.139226,0.117247,0.810837,0.216399,6
1.235395,-0.032773,0.552444,-0.112237,-1.368859,0.139226,0.117247,0.810837,0.216399,6
0.740575,-0.809744,0.860609,0.146331,-0.271936,-0.165274,1.484421,-0.751592,-0.272816,5
1.125152,-1.741078,-0.294138,-0.401014,-0.336441,0.502228,1.12097,1.30383,-0.697998,6
-1.111732,1.158592,1.306065,0.108333,-1.273021,1.486121,-0.669753,1.059599,0.91111,5
-3.188445,1.277911,-1.542435,-0.372535,0.684664,1.376934,0.560833,0.541353,0.687508,5
0.954041,-0.355935,-0.348175,0.101236,-0.133598,0.743824,0.23646,0.290847,0.220311,6
-3.188445,1.277911,-1.542435,-0.372535,0.684664,1.376934,0.560833,0.541353,0.687508,5
0.045914,-0.815115,0.027388,0.00657,-0.158239,0.983953,0.670251,0.319003,0.560562,5
-3.188445,1.277911,-1.542435,-0.372535,0.684664,1.376934,0.560833,0.541353,0.687508,5
0.954041,-0.355935,-0.348175,0.101236,-0.133598,0.743824,0.23646,0.290847,0.220311,6
0.422815,-0.67293,-0.28715,-0.589524,-0.482056,0.534287,0.023025,0.527557,0.419884,6
2.063123,2.107525,1.841632,-0.473504,-0.807515,1.325988,0.28931,0.132604,1.53755,6
-2.581567,0.3889,0.70356,5.041278,-2.306586,-3.755625,0.83186,1.061566,2.271562,6
-1.712675,-0.622714,1.135459,2.471088,-0.14897,0.118673,1.193126,0.62405,0.561651,5
-1.534601,-0.501006,0.658161,-0.254086,1.299185,0.389762,-0.344161,0.21005,-0.755487,6
1.961168,-0.522175,0.4902,-0.763205,-0.258133,-1.274796,-0.128729,-0.063235,0.856494,6
0.718731,1.396044,0.240438,0.468715,-0.669735,1.442507,-0.172085,0.196602,0.162598,6
-0.408569,0.840878,0.636209,-0.899928,-0.940759,-0.642844,-0.232213,0.545738,0.757296,6
1.505403,1.184974,-0.778657,0.222156,-0.212327,0.424296,0.295495,-0.4437,0.135148,7
2.534428,0.686496,-0.41306,0.590752,0.05603,1.074642,-0.102017,0.297438,0.116313,6
1.982484,1.054064,-0.210046,0.800645,1.404576,1.530801,0.001609,0.262252,0.828651,6
2.038839,-0.862432,0.316519,-0.549915,-0.587626,-1.344849,0.322611,-0.229596,0.576895,5
1.961168,-0.522175,0.4902,-0.763205,-0.258133,-1.274796,-0.128729,-0.063235,0.856494,6
2.291056,0.611378,-0.60368,0.88665,0.241125,1.120061,0.075773,0.268168,0.053237,6
1.61268,0.290353,1.776749,-0.386634,0.557502,-0.20327,-0.424142,0.306897,0.312452,7
-0.835128,-0.731384,3.559704,2.047279,0.419912,0.162637,-0.343541,-0.039844,0.323536,5
-1.411843,0.684033,-0.206846,0.154621,-0.206468,-0.505341,0.17572,0.160926,-0.501759,5
-1.703533,-0.219607,0.505471,0.359027,0.776945,-0.082374,0.254051,-0.236996,-0.467332,5
-1.327153,0.750794,0.111188,-0.104906,-0.393469,-0.377478,0.838778,0.303098,-0.333676,5
0.199715,0.933217,1.520124,0.199895,0.917856,0.560869,0.070641,0.292774,0.244624,5
-1.327153,0.750794,0.111188,-0.104906,-0.393469,-0.377478,0.838778,0.303098,-0.333676,5
-2.522809,-0.980744,0.667665,-0.706142,-1.18104,-0.080376,1.082179,0.526165,0.089,8
-2.522809,-0.980744,0.667665,-0.706142,-1.18104,-0.080376,1.082179,0.526165,0.089,8
-2.522809,-0.980744,0.667665,-0.706142,-1.18104,-0.080376,1.082179,0.526165,0.089,8
-2.522809,-0.980744,0.667665,-0.706142,-1.18104,-0.080376,1.082179,0.526165,0.089,8
-2.522809,-0.980744,0.667665,-0.706142,-1.18104,-0.080376,1.082179,0.526165,0.089,8
-2.522809,-0.980744,0.667665,-0.706142,-1.18104,-0.080376,1.082179,0.526165,0.089,8
-2.522809,-0.980744,0.667665,-0.706142,-1.18104,-0.080376,1.082179,0.526165,0.089,8
1.428268,-0.024319,-0.486041,1.010855,-0.164311,1.302952,0.586954,0.055967,-0.36105,8
-2.522809,-0.980744,0.667665,-0.706142,-1.18104,-0.080376,1.082179,0.526165,0.089,8
-2.195483,-1.200296,-0.689903,0.177567,0.41002,1.044136,-0.665083,1.241979,0.400125,6
1.382253,2.183556,-1.32631,1.200409,0.525511,0.254978,-0.285759,0.23863,-0.04499,6
1.803519,1.392321,-0.347259,0.074981,-0.597947,1.233046,0.144215,-0.153318,-0.793164,6
-1.344547,-2.134234,-0.991734,5.005594,-1.919957,-3.16873,-0.953829,1.382644,0.345035,6
1.363288,-0.873949,-0.691606,-0.073311,-0.145293,0.539679,0.433172,0.236033,-0.183778,6
-1.344547,-2.134234,-0.991734,5.005594,-1.919957,-3.16873,-0.953829,1.382644,0.345035,6
-2.829405,-1.283897,-0.315174,-0.821878,0.390971,-0.314454,-0.510806,0.590765,-0.357203,6
